Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2013-05-19 12:00:00.000 +0200,Clear,rain,26.06111111,26.06111111,0.44,20.7207,121,9.982,0,1011.79,Partly cloudy starting in the evening.
2007-10-29 20:00:00.000 +0100,Overcast,rain,10,8.705555556,0.93,9.66,178,7.7763,0,0,Overcast throughout the day.
2008-11-06 06:00:00.000 +0100,Partly Cloudy,rain,10.94444444,10.94444444,0.87,7.6636,136,5.8604,0,1018.58,Partly cloudy starting in the morning.
2009-01-15 16:00:00.000 +0100,Foggy,rain,0.033333333,-4.122222222,0.93,13.7977,273,1.4329,0,1021.61,Foggy starting overnight continuing until night.
2015-02-15 02:00:00.000 +0100,Clear,snow,-0.211111111,-3.866666667,0.71,11.27,130,14.812,0,1018.9,Clear throughout the day.
2015-07-20 10:00:00.000 +0200,Partly Cloudy,rain,29.92777778,32.28888889,0.58,16.3898,348,16.1,0,1011.08,Partly cloudy until evening.
2010-08-04 09:00:00.000 +0200,Mostly Cloudy,rain,19.97777778,19.97777778,0.92,7.9534,253,11.27,0,1009.79,Mostly cloudy until night.
2008-01-22 03:00:00.000 +0100,Partly Cloudy,rain,1.3,1.3,0.95,3.703,240,5.1359,0,1012.31,Mostly cloudy throughout the day and breezy starting in the evening.
2011-05-17 10:00:00.000 +0200,Mostly Cloudy,rain,14.02777778,14.02777778,0.71,17.4363,18,9.982,0,1021.13,Partly cloudy throughout the day.
2011-07-05 04:00:00.000 +0200,Overcast,rain,16.07222222,16.07222222,0.93,6.7942,279,11.9784,0,1011.76,Partly cloudy until night.
2015-02-06 07:00:00.000 +0100,Overcast,rain,0.111111111,-6.005555556,0.83,27.2251,31,14.9569,0,1012.47,Breezy in the morning and foggy in the evening.
2011-07-24 03:00:00.000 +0200,Foggy,rain,16.64444444,16.64444444,1,0,0,3.059,0,1006.43,Foggy starting overnight continuing until morning.
2014-06-14 03:00:00.000 +0200,Mostly Cloudy,rain,14.06666667,14.06666667,0.74,10.8353,302,16.1,0,1011.91,Mostly cloudy throughout the day.
2009-01-11 23:00:00.000 +0100,Foggy,snow,-5.555555556,-5.555555556,0.88,0,0,3.059,0,1041.7,Foggy starting overnight continuing until evening.
2008-01-19 04:00:00.000 +0100,Foggy,snow,-0.827777778,-0.827777778,1,2.4955,171,1.0465,0,1027.68,Foggy throughout the day.
2015-03-22 18:00:00.000 +0100,Overcast,rain,11.03888889,11.03888889,0.54,12.719,13,10.2074,0,1017.74,Mostly cloudy starting in the morning.
2009-07-29 08:00:00.000 +0200,Partly Cloudy,rain,22.17222222,22.17222222,0.61,8.5169,358,10.3684,0,1019.98,Partly cloudy until night.
2009-11-24 22:00:00.000 +0100,Foggy,rain,7.361111111,6.35,0.94,6.3434,193,2.6726,0,1019.61,Foggy starting overnight continuing until night.
2010-01-24 11:00:00.000 +0100,Foggy,snow,-2.916666667,-2.916666667,0.79,0.6118,60,3.1073,0,1033.17,Foggy until morning.
2011-10-14 05:00:00.000 +0200,Mostly Cloudy,rain,2.605555556,0.872222222,0.89,6.3112,329,14.9569,0,1026.36,Partly cloudy starting overnight continuing until evening.
2012-11-22 21:00:00.000 +0100,Overcast,rain,8.216666667,7.355555556,0.87,6.2951,110,9.7405,0,1026.13,Mostly cloudy throughout the day.
2013-06-26 23:00:00.000 +0200,Partly Cloudy,rain,11.91111111,11.91111111,0.91,10.3201,291,14.9569,0,1022.67,Partly cloudy throughout the day.
2012-06-07 02:00:00.000 +0200,Mostly Cloudy,rain,13.08888889,13.08888889,0.82,6.1824,175,14.9569,0,1012.78,Partly cloudy until night.
2011-05-19 09:00:00.000 +0200,Partly Cloudy,rain,22.11111111,22.11111111,0.73,1.771,26,9.982,0,1020.4,Foggy starting overnight continuing until morning.
2006-09-27 05:00:00.000 +0200,Mostly Cloudy,rain,13.33333333,13.33333333,0.87,3.9445,12,14.9569,0,1013.17,Mostly cloudy throughout the day.
2016-04-18 11:00:00.000 +0200,Mostly Cloudy,rain,22.59444444,22.59444444,0.44,8.5974,284,15.3111,0,1014.99,Foggy in the morning.
2009-08-13 14:00:00.000 +0200,Mostly Cloudy,rain,29.73888889,28.94444444,0.35,14.4095,239,10.3684,0,1014.82,Mostly cloudy throughout the day.
2009-07-06 21:00:00.000 +0200,Partly Cloudy,rain,25,25,0.58,4.83,210,11.27,0,1007,Partly cloudy starting in the morning.
2009-08-24 23:00:00.000 +0200,Clear,rain,16.83888889,16.83888889,0.75,6.6332,344,15.1501,0,1016.95,Partly cloudy starting in the morning continuing until evening.
2014-04-12 09:00:00.000 +0200,Partly Cloudy,rain,8.938888889,8.938888889,0.66,4.3309,47,16.1,0,1018.09,Mostly cloudy throughout the day.
2011-02-06 05:00:00.000 +0100,Foggy,snow,-2.044444444,-5.45,0.96,9.016,194,2.2057,0,1025.01,Foggy starting overnight continuing until morning.
2013-05-28 22:00:00.000 +0200,Mostly Cloudy,rain,15.48888889,15.48888889,0.73,6.5205,186,15.8263,0,1007.76,Mostly cloudy throughout the day.
2006-07-06 21:00:00.000 +0200,Partly Cloudy,rain,22.24444444,22.24444444,0.64,4.4114,167,9.982,0,1019.38,Partly cloudy starting in the morning continuing until evening.
2009-08-21 19:00:00.000 +0200,Clear,rain,28.88888889,27.62777778,0.27,8.05,100,9.982,0,1017.1,Partly cloudy in the evening.
2008-10-31 13:00:00.000 +0100,Partly Cloudy,rain,20.99444444,20.99444444,0.42,16.0839,198,10.4006,0,1016.84,Partly cloudy starting in the morning.
2013-03-06 07:00:00.000 +0100,Overcast,rain,4.705555556,0.722222222,0.68,19.9479,151,10.3523,0,1019.51,Mostly cloudy throughout the day.
2014-10-08 11:00:00.000 +0200,Mostly Cloudy,rain,17.66111111,17.66111111,0.72,22.4112,150,10.5777,0,1022.32,Mostly cloudy until night.
2011-12-29 11:00:00.000 +0100,Mostly Cloudy,rain,2.755555556,2.755555556,0.82,3.1878,185,7.9695,0,1024.58,Foggy in the morning.
2007-04-23 17:00:00.000 +0200,Dry and Partly Cloudy,rain,21.24444444,21.24444444,0.15,2.5921,198,10.3523,0,1022.38,Partly cloudy starting in the morning continuing until evening.
2012-10-15 12:00:00.000 +0200,Mostly Cloudy,rain,18.59444444,18.59444444,0.79,12.5258,139,9.9015,0,1009.02,Foggy in the morning.
2013-06-03 15:00:00.000 +0200,Mostly Cloudy,rain,17.16111111,17.16111111,0.72,23.7475,281,11.27,0,1012.76,Mostly cloudy throughout the day.
2008-05-21 05:00:00.000 +0200,Partly Cloudy,rain,11.8,11.8,0.93,5.7477,196,13.8943,0,1010.63,Partly cloudy throughout the day.
2007-01-01 22:00:00.000 +0100,Overcast,rain,5.705555556,3.316666667,0.96,10.9641,212,9.4829,0,1019.93,Foggy until morning.
2013-11-12 16:00:00.000 +0100,Mostly Cloudy,rain,9.911111111,9.038888889,0.84,7.4221,2,15.5526,0,1025.93,Mostly cloudy throughout the day.
2008-02-26 10:00:00.000 +0100,Mostly Cloudy,rain,12.50555556,12.50555556,0.57,8.0822,152,8.4203,0,1022.33,Partly cloudy until night.
2015-02-04 06:00:00.000 +0100,Overcast,rain,0.994444444,-1.911111111,0.79,9.2736,107,8.1305,0,1006.41,Foggy in the evening.
2010-01-17 03:00:00.000 +0100,Foggy,snow,-1.688888889,-4.055555556,0.93,6.2468,108,2.9624,0,1029.04,Foggy in the morning.
2012-06-29 04:00:00.000 +0200,Partly Cloudy,rain,16.06666667,16.06666667,0.88,3.1395,305,15.7297,0,1014.51,Partly cloudy throughout the day.
2009-10-21 03:00:00.000 +0200,Mostly Cloudy,rain,3.333333333,1.672222222,0.92,6.44,170,6.118,0,1018.8,Mostly cloudy until evening.
2013-04-07 23:00:00.000 +0200,Overcast,rain,5.555555556,1.861111111,0.7,19.3844,9,15.0052,0,1013.24,Mostly cloudy throughout the day.
2008-06-21 13:00:00.000 +0200,Partly Cloudy,rain,29.90555556,29.13888889,0.36,7.9051,5,9.982,0,1020.27,Partly cloudy until night.
2006-03-11 22:00:00.000 +0100,Overcast,rain,1.977777778,0.216666667,0.92,6.1341,263,8.2593,0,1007.19,Foggy overnight.
2015-12-07 23:00:00.000 +0100,Foggy,rain,3.866666667,2.355555556,0.96,6.2468,331,2.9785,0,1039.53,Foggy until evening.
2011-09-13 20:00:00.000 +0200,Clear,rain,19.53333333,19.53333333,0.61,2.8336,113,9.982,0,1013.95,Partly cloudy until morning.
2007-09-14 03:00:00.000 +0200,Partly Cloudy,rain,9.822222222,9.822222222,0.87,3.3649,261,15.8263,0,1022.93,Partly cloudy until evening.
2014-09-26 22:00:00.000 +0200,Mostly Cloudy,rain,12.70555556,12.70555556,0.86,10.948,310,8.1305,0,1020.15,Mostly cloudy until night.
2016-12-25 15:00:00.000 +0100,Mostly Cloudy,rain,2.894444444,-0.527777778,0.83,13.2825,220,8.2593,0,1019.63,Mostly cloudy throughout the day.
2008-02-08 12:00:00.000 +0100,Mostly Cloudy,rain,6.205555556,2.094444444,0.64,24.8584,20,10.0464,0,1036.54,Mostly cloudy throughout the day.
2014-11-04 11:00:00.000 +0100,Clear,rain,13.86666667,13.86666667,0.64,14.2646,142,7.1323,0,1016.21,Clear throughout the day.
2011-10-24 01:00:00.000 +0200,Foggy,rain,10.48888889,10.48888889,0.93,6.4883,88,2.5921,0,1023.49,Foggy until morning.
2006-08-14 12:00:00.000 +0200,Mostly Cloudy,rain,20.18888889,20.18888889,0.77,7.8729,202,11.27,0,1013.43,Mostly cloudy until night.
2007-07-20 06:00:00.000 +0200,Clear,rain,21.18888889,21.18888889,0.63,1.5295,4,9.982,0,1014.38,Partly cloudy starting in the afternoon continuing until evening.
2016-09-30 09:00:00.000 +0200,Clear,rain,15.05,15.05,0.78,7.7763,161,14.812,0,1020.58,Partly cloudy starting in the morning continuing until evening.
2015-04-11 08:00:00.000 +0200,Partly Cloudy,rain,8.677777778,6.316666667,0.57,14.8281,140,15.1823,0,1024.04,Partly cloudy starting in the morning.
2014-03-18 16:00:00.000 +0100,Mostly Cloudy,rain,18.8,18.8,0.35,11.8496,221,15.5526,0,1016.01,Partly cloudy throughout the day.
2009-11-07 01:00:00.000 +0100,Overcast,rain,9.111111111,9.111111111,0.93,4.0411,30,4.9588,0,1007.45,Mostly cloudy throughout the day.
2008-02-03 03:00:00.000 +0100,Mostly Cloudy,rain,3.311111111,0.416666667,0.82,11.0768,309,8.1305,0,1026.28,Mostly cloudy until night.
2008-04-20 21:00:00.000 +0200,Partly Cloudy,rain,12.93333333,12.93333333,0.72,9.4346,90,9.982,0,1008.25,Partly cloudy starting in the morning.
2013-11-12 17:00:00.000 +0100,Mostly Cloudy,rain,9.883333333,9.883333333,0.83,3.0751,330,15.134,0,1025.82,Mostly cloudy throughout the day.
2008-05-17 00:00:00.000 +0200,Partly Cloudy,rain,17.88333333,17.88333333,0.68,9.3219,214,11.1895,0,1011.67,Mostly cloudy throughout the day.
2011-05-28 13:00:00.000 +0200,Mostly Cloudy,rain,24.63333333,24.63333333,0.63,14.0553,282,11.27,0,1011.01,Partly cloudy throughout the day.
2013-11-17 03:00:00.000 +0100,Foggy,rain,1.144444444,-0.855555556,0.96,6.44,300,0.6762,0,1027.4,Foggy until morning.
2011-09-30 11:00:00.000 +0200,Partly Cloudy,rain,22.67777778,22.67777778,0.45,11.9462,14,10.3523,0,1026.96,Partly cloudy starting in the morning continuing until evening.
2009-04-05 03:00:00.000 +0200,Partly Cloudy,rain,7.222222222,6.161111111,0.76,6.44,350,9.982,0,1018.8,Partly cloudy throughout the day.
2011-03-18 20:00:00.000 +0100,Overcast,rain,7.083333333,3.55,0.79,21.5096,300,11.27,0,1016.04,Mostly cloudy throughout the day.
2015-08-07 18:00:00.000 +0200,Partly Cloudy,rain,33.64444444,33.92222222,0.36,7.5187,32,10.2557,0,1016.62,Partly cloudy starting in the morning.
2012-08-18 07:00:00.000 +0200,Partly Cloudy,rain,18.73333333,18.73333333,0.69,13.685,30,9.982,0,1021.33,Partly cloudy in the morning.
2006-03-19 15:00:00.000 +0100,Mostly Cloudy,rain,7.872222222,5.433333333,0.57,14.0714,212,11.2056,0,1014.88,Partly cloudy starting in the morning continuing until evening.
2006-12-04 08:00:00.000 +0100,Mostly Cloudy,rain,6.183333333,3.588888889,0.79,12.6546,159,6.9391,0,1016.03,Overcast throughout the day.
2011-03-20 09:00:00.000 +0100,Overcast,rain,2.222222222,-2.622222222,0.99,21.5418,10,7.9695,0,1026.99,Overcast throughout the day.
2007-06-27 23:00:00.000 +0200,Overcast,rain,17.60555556,17.60555556,0.6,13.1859,280,15.0052,0,1009.57,Partly cloudy throughout the day.
2011-04-11 20:00:00.000 +0200,Mostly Cloudy,rain,11.35,11.35,0.43,1.932,242,9.982,0,1017.14,Partly cloudy throughout the day.
2009-01-09 23:00:00.000 +0100,Clear,snow,-11.11111111,-11.11111111,0.87,3.22,30,3.542,0,1034.3,Foggy until afternoon.
2008-04-12 04:00:00.000 +0200,Mostly Cloudy,rain,12.71111111,12.71111111,0.8,6.601,182,15.8263,0,1005.01,Mostly cloudy throughout the day.
2007-12-26 16:00:00.000 +0100,Overcast,snow,-2.75,-4.855555556,0.81,5.3291,19,3.5098,0,1033.47,Foggy starting in the morning continuing until afternoon.
2006-08-27 23:00:00.000 +0200,Partly Cloudy,rain,17.79444444,17.79444444,0.74,5.5223,12,14.9569,0,1010.76,Partly cloudy until afternoon.
2013-10-05 14:00:00.000 +0200,Mostly Cloudy,rain,13.92777778,13.92777778,0.41,16.3254,103,15.5526,0,1025.41,Partly cloudy starting in the morning.
2011-11-24 09:00:00.000 +0100,Foggy,snow,-2.738888889,-2.738888889,0.92,3.1717,0,0.7728,0,1037.57,Foggy until night.
2011-11-21 20:00:00.000 +0100,Overcast,snow,-1.111111111,-1.111111111,0.82,4.6368,112,6.0053,0,1027.66,Overcast throughout the day.
2016-08-31 22:00:00.000 +0200,Clear,rain,16.47777778,16.47777778,0.64,3.22,30,16.1,0,1021.93,Partly cloudy until evening.
2010-10-25 14:00:00.000 +0200,Overcast,rain,15.84444444,15.84444444,0.58,19.4005,129,10.3523,0,1010.66,Mostly cloudy until night.
2014-08-31 10:00:00.000 +0200,Mostly Cloudy,rain,23.84444444,23.84444444,0.49,15.5687,140,16.1,0,1015.01,Mostly cloudy throughout the day.
2009-04-30 12:00:00.000 +0200,Partly Cloudy,rain,21.11111111,21.11111111,0.38,8.05,20,9.982,0,1008.2,Partly cloudy until night.
2008-07-20 22:00:00.000 +0200,Partly Cloudy,rain,21.73888889,21.73888889,0.59,3.5581,158,15.8263,0,1011.02,Partly cloudy starting in the afternoon continuing until night.
2015-09-16 22:00:00.000 +0200,Mostly Cloudy,rain,22.78888889,22.78888889,0.67,14.329,170,16.1,0,1010.35,Mostly cloudy starting overnight.
2006-06-09 05:00:00.000 +0200,Mostly Cloudy,rain,12.04444444,12.04444444,0.81,11.1734,357,14.9569,0,1023.51,Mostly cloudy starting overnight.
2013-11-09 07:00:00.000 +0100,Partly Cloudy,rain,8.816666667,6.561111111,0.85,14.329,152,9.9015,0,1015.03,Partly cloudy starting overnight.
2014-05-23 22:00:00.000 +0200,Partly Cloudy,rain,21.36666667,21.36666667,0.55,11.27,100,16.1,0,1012.61,Partly cloudy in the morning.
2014-08-19 08:00:00.000 +0200,Mostly Cloudy,rain,17.87777778,17.87777778,0.74,5.152,135,10.2235,0,1014.21,Mostly cloudy starting in the morning.
2012-02-28 20:00:00.000 +0100,Foggy,snow,-1.111111111,-6.255555556,0.92,17.71,200,2.576,0,1017,Foggy starting in the evening.
2015-04-04 21:00:00.000 +0200,Mostly Cloudy,rain,7.705555556,7.705555556,0.47,3.1556,113,16.1,0,1012.52,Mostly cloudy starting overnight.
2007-07-07 00:00:00.000 +0200,Mostly Cloudy,rain,15.74444444,15.74444444,0.67,3.4454,282,15.8263,0,1013.35,Partly cloudy until night.
2009-10-08 15:00:00.000 +0200,Partly Cloudy,rain,27.77777778,27.35,0.38,8.05,200,9.982,0,1014.4,Partly cloudy starting in the morning continuing until night.
2012-04-19 03:00:00.000 +0200,Foggy,rain,3.888888889,3.888888889,0.96,3.22,180,0.161,0,999,Foggy until morning.
2015-11-30 04:00:00.000 +0100,Mostly Cloudy,rain,4.544444444,1.472222222,0.85,13.3791,209,11.914,0,1020,Mostly cloudy throughout the day.
2015-12-09 17:00:00.000 +0100,Overcast,rain,3.938888889,1.888888889,0.92,8.05,280,4.8461,0,1034.5,Foggy starting overnight continuing until morning.
2014-12-29 17:00:00.000 +0100,Clear,snow,-3.988888889,-9.822222222,0.74,17.549,290,0,0,0,Breezy starting overnight continuing until morning.
2009-08-19 07:00:00.000 +0200,Partly Cloudy,rain,18.88888889,18.88888889,0.68,4.83,330,9.982,0,1022,Partly cloudy starting in the morning continuing until evening.
2008-05-12 18:00:00.000 +0200,Partly Cloudy,rain,22.24444444,22.24444444,0.37,4.508,322,9.982,0,1017.07,Partly cloudy until night.
2016-12-11 13:00:00.000 +0100,Mostly Cloudy,rain,4.361111111,1.122222222,0.82,14.1197,193,9.9981,0,1019.69,Mostly cloudy throughout the day.
2009-12-16 16:00:00.000 +0100,Overcast,snow,-2.688888889,-5.944444444,0.92,8.1949,13,3.4937,0,1007.6,Foggy starting in the morning continuing until evening.
2012-07-24 04:00:00.000 +0200,Partly Cloudy,rain,19.42222222,19.42222222,0.68,17.2431,30,15.8263,0,1019.55,Mostly cloudy throughout the day.
2014-08-01 09:00:00.000 +0200,Partly Cloudy,rain,23.77777778,23.77777778,0.75,4.8139,336,9.982,0,1010.02,Partly cloudy throughout the day.
2007-07-19 22:00:00.000 +0200,Partly Cloudy,rain,28.71111111,28.49444444,0.42,3.0107,158,15.8263,0,1013.38,Partly cloudy starting in the afternoon.
2013-12-10 12:00:00.000 +0100,Mostly Cloudy,rain,2.288888889,-2.316666667,0.54,19.8352,31,15.8263,0,1036.45,Mostly cloudy until night.
2014-11-14 08:00:00.000 +0100,Foggy,rain,9.872222222,9.872222222,0.93,0.1449,30,3.1073,0,1017.02,Foggy in the morning.
2009-12-10 17:00:00.000 +0100,Mostly Cloudy,rain,5,5,0.86,0,0,9.982,0,1022.8,Partly cloudy throughout the day.
2006-10-28 21:00:00.000 +0200,Partly Cloudy,rain,12.07777778,12.07777778,0.86,4.83,310,9.8532,0,1023.53,Partly cloudy starting in the morning continuing until evening.
2010-11-12 15:00:00.000 +0100,Mostly Cloudy,rain,13.83888889,13.83888889,0.59,15.4721,259,11.2056,0,1007.13,Foggy overnight.
2011-08-28 12:00:00.000 +0200,Partly Cloudy,rain,25.97222222,25.97222222,0.44,3.1556,236,9.982,0,1019.13,Partly cloudy until night.
2007-06-27 11:00:00.000 +0200,Partly Cloudy,rain,22.80555556,22.80555556,0.42,12.9122,330,11.3988,0,1007.7,Partly cloudy throughout the day.
2006-07-30 17:00:00.000 +0200,Partly Cloudy,rain,28.74444444,29.58888889,0.52,16.3093,321,11.4471,0,1010.71,Partly cloudy throughout the day.
2013-05-03 09:00:00.000 +0200,Partly Cloudy,rain,22.64444444,22.64444444,0.54,15.3594,180,9.982,0,1010.79,Partly cloudy throughout the day.
2006-08-03 00:00:00.000 +0200,Partly Cloudy,rain,17.13888889,17.13888889,0.87,6.44,300,15.8263,0,1009.64,Mostly cloudy throughout the day.
2006-05-06 22:00:00.000 +0200,Partly Cloudy,rain,8.916666667,8.088888889,0.86,6.5527,327,15.8263,0,1018.37,Partly cloudy until night.
2010-09-03 18:00:00.000 +0200,Mostly Cloudy,rain,18.79444444,18.79444444,0.65,4.6046,347,9.982,0,1019.96,Mostly cloudy starting overnight.
2010-12-18 14:00:00.000 +0100,Overcast,snow,-5.094444444,-10.8,0.92,15.5687,10,3.4454,0,1000.52,Foggy starting in the morning continuing until afternoon.
2015-02-22 19:00:00.000 +0100,Overcast,rain,7.733333333,4.933333333,0.84,16.5347,131,6.3112,0,1007.19,Mostly cloudy throughout the day.
2009-08-17 02:00:00.000 +0200,Clear,rain,17.37777778,17.37777778,0.8,2.0286,212,15.1501,0,1015.95,Partly cloudy starting in the morning continuing until evening.
2014-06-06 04:00:00.000 +0200,Mostly Cloudy,rain,12.77777778,12.77777778,0.9,6.44,320,16.0195,0,1016.55,Partly cloudy until evening.
2012-09-24 20:00:00.000 +0200,Mostly Cloudy,rain,21.22222222,21.22222222,0.59,9.5795,160,9.982,0,1004.58,Partly cloudy throughout the day.
2008-02-22 03:00:00.000 +0100,Clear,rain,0.238888889,0.238888889,0.82,3.5581,213,6.118,0,1028.02,Mostly cloudy starting in the morning.
2008-06-08 05:00:00.000 +0200,Mostly Cloudy,rain,16.03333333,16.03333333,0.93,6.4722,33,8.3398,0,1012.61,Mostly cloudy throughout the day.
2015-01-23 10:00:00.000 +0100,Foggy,rain,6.233333333,3.166666667,0.94,15.8424,22,1.449,0,1011.54,Foggy until night.
2013-03-05 10:00:00.000 +0100,Clear,rain,7.044444444,4.205555556,0.45,15.5526,126,10.3523,0,1028.38,Partly cloudy starting in the afternoon.
2015-04-27 07:00:00.000 +0200,Mostly Cloudy,rain,12.65,12.65,0.78,3.4293,191,16.1,0,1010.68,Mostly cloudy starting overnight.
2014-08-18 11:00:00.000 +0200,Partly Cloudy,rain,23.7,23.7,0.41,8.9838,192,15.5526,0,1015.99,Partly cloudy starting in the morning continuing until night.
2008-11-10 12:00:00.000 +0100,Mostly Cloudy,rain,12.33888889,12.33888889,0.53,1.8515,101,9.982,0,1032.86,Partly cloudy starting overnight.
2006-12-24 12:00:00.000 +0100,Foggy,rain,3.094444444,0.916666667,0.87,7.9856,299,3.059,0,1037.41,Foggy starting overnight continuing until afternoon.
2008-12-06 21:00:00.000 +0100,Overcast,rain,7.155555556,6.166666667,0.89,6.1663,245,8.05,0,1010.2,Mostly cloudy throughout the day.
2014-09-05 20:00:00.000 +0200,Overcast,rain,17.85,17.85,0.96,1.4973,65,8.4203,0,1014.56,Mostly cloudy throughout the day.
2007-10-21 07:00:00.000 +0200,Overcast,rain,2.705555556,-0.338888889,0.81,11.2056,359,9.982,0,1023.15,Overcast throughout the day.
2011-12-21 13:00:00.000 +0100,Mostly Cloudy,snow,-1.122222222,-5.338888889,0.82,12.8478,221,9.0643,0,1016.05,Mostly cloudy starting in the morning.
2014-10-19 12:00:00.000 +0200,Partly Cloudy,rain,16.80555556,16.80555556,0.74,11.1412,152,10.0786,0,1028.15,Foggy until morning.
2008-08-20 20:00:00.000 +0200,Partly Cloudy,rain,27.2,26.67777778,0.33,18.5472,338,10.3523,0,1013.33,Partly cloudy starting in the afternoon continuing until evening.
2007-08-18 12:00:00.000 +0200,Partly Cloudy,rain,26.04444444,26.04444444,0.5,3.4454,303,9.982,0,1016.31,Partly cloudy until evening.
2012-06-27 16:00:00.000 +0200,Partly Cloudy,rain,26.06111111,26.06111111,0.3,20.5275,310,9.982,0,1018.04,Partly cloudy starting in the morning.
2013-05-17 04:00:00.000 +0200,Mostly Cloudy,rain,16.01666667,16.01666667,0.9,10.6099,101,15.8263,0,1005.48,Mostly cloudy throughout the day.
2014-02-24 02:00:00.000 +0100,Mostly Cloudy,rain,6.161111111,4.872222222,0.85,6.6493,353,14.9086,0,1022.75,Mostly cloudy throughout the day.
2015-10-03 20:00:00.000 +0200,Partly Cloudy,rain,13.13333333,13.13333333,0.82,3.0429,143,15.1823,0,1022.36,Partly cloudy starting in the morning continuing until evening.
2016-05-20 18:00:00.000 +0200,Partly Cloudy,rain,22.19444444,22.19444444,0.38,17.1143,19,15.8263,0,1014.74,Partly cloudy throughout the day.
2016-03-16 02:00:00.000 +0100,Overcast,rain,3.15,3.15,0.96,3.4293,89,5.9248,0,1023.32,Mostly cloudy throughout the day.
2006-08-06 22:00:00.000 +0200,Partly Cloudy,rain,16.71111111,16.71111111,0.9,3.1073,167,15.8263,0,1010.27,Partly cloudy starting in the morning.
2016-08-12 18:00:00.000 +0200,Partly Cloudy,rain,21.17777778,21.17777778,0.41,12.4775,312,16.1,0,1023.44,Partly cloudy throughout the day.
2009-03-18 10:00:00.000 +0100,Windy and Partly Cloudy,rain,7.205555556,1.894444444,0.51,46.207,330,11.4471,0,1020.35,Partly cloudy starting overnight continuing until night and windy starting in the morning continuing until afternoon.
2009-09-28 00:00:00.000 +0200,Mostly Cloudy,rain,15.55555556,15.55555556,0.72,6.44,140,16.1,0,1025.3,Partly cloudy until evening.
2006-06-11 03:00:00.000 +0200,Foggy,rain,6.861111111,5.916666667,1,5.8765,291,2.0608,0,1023.13,Foggy starting overnight continuing until morning.
2016-08-15 14:00:00.000 +0200,Partly Cloudy,rain,28.8,28.21666667,0.38,6.923,220,15.5526,0,1019.32,Partly cloudy starting in the morning.
2010-10-28 19:00:00.000 +0200,Partly Cloudy,rain,2.733333333,2.733333333,0.88,0,0,9.982,0,1026.68,Partly cloudy starting in the morning.
2014-12-17 17:00:00.000 +0100,Clear,rain,3.888888889,3.888888889,0.92,3.2039,281,4.508,0,0,Foggy in the morning.
2009-05-03 17:00:00.000 +0200,Mostly Cloudy,rain,15.74444444,15.74444444,0.72,5.6189,18,7.1001,0,1020.01,Mostly cloudy until night.
2010-05-26 11:00:00.000 +0200,Mostly Cloudy,rain,23.96666667,23.96666667,0.56,22.9908,249,10.4006,0,1010.6,Mostly cloudy throughout the day.
2015-08-24 10:00:00.000 +0200,Partly Cloudy,rain,22.77777778,22.77777778,0.62,14.2163,132,15.8263,0,1017.17,Partly cloudy starting in the morning.
2015-11-24 15:00:00.000 +0100,Overcast,rain,2.777777778,-0.144444444,0.75,10.7226,330,10.2557,0,1024.95,Mostly cloudy throughout the day.
2014-01-21 10:00:00.000 +0100,Mostly Cloudy,rain,7.844444444,6.022222222,0.9,10.2557,147,9.982,0,1003.98,Mostly cloudy throughout the day.
2008-03-07 07:00:00.000 +0100,Overcast,rain,4.666666667,2.3,0.7,9.8854,14,9.982,0,1020.5,Overcast throughout the day.
2013-04-17 21:00:00.000 +0200,Partly Cloudy,rain,12.82222222,12.82222222,0.55,4.6851,72,9.982,0,1022.71,Partly cloudy starting in the morning.
2010-10-17 16:00:00.000 +0200,Overcast,rain,12.75555556,12.75555556,0.83,13.8943,60,7.1323,0,1013.29,Foggy until morning.
2010-09-08 20:00:00.000 +0200,Overcast,rain,18.99444444,18.99444444,0.92,16.3898,32,6.7781,0,1011.33,Foggy starting overnight continuing until morning.
2011-08-02 15:00:00.000 +0200,Humid and Partly Cloudy,rain,22.4,22.4,0.85,8.3881,339,11.27,0,1016.2,Partly cloudy until night.
2006-10-06 06:00:00.000 +0200,Partly Cloudy,rain,8.861111111,7.055555556,0.93,11.3344,309,9.8049,0,1021.96,Partly cloudy until evening.
2014-10-19 08:00:00.000 +0200,Foggy,rain,7.738888889,7.738888889,0.97,2.8819,143,0.1449,0,1028.7,Foggy until morning.
2009-01-04 01:00:00.000 +0100,Mostly Cloudy,snow,-6.316666667,-11.79444444,0.85,13.3952,189,5.6028,0,1020.53,Foggy starting overnight continuing until afternoon.
2006-03-04 18:00:00.000 +0100,Mostly Cloudy,rain,6.038888889,3.722222222,0.86,10.9963,111,11.0446,0,998.08,Mostly cloudy throughout the day and breezy in the morning.
2008-02-29 05:00:00.000 +0100,Mostly Cloudy,rain,0.022222222,-3.122222222,0.85,9.4507,150,9.9015,0,1024.61,Mostly cloudy starting in the morning.
2016-10-11 10:00:00.000 +0200,Overcast,rain,7.755555556,5.522222222,0.96,12.558,40,3.3649,0,1013.34,Foggy starting in the evening.
2011-01-16 18:00:00.000 +0100,Mostly Cloudy,rain,6.016666667,6.016666667,0.86,4.6851,171,9.982,0,1030.57,Partly cloudy starting overnight continuing until evening.
